,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Barbados,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Aruba,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Lesotho,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Rwanda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burundi,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Moldova,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bermuda,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Turkmenistan,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Africa Not Specified,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zambia,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Somalia",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Comoros,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Colombia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Chad,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Botswana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Uganda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kyrgyz Republic,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burkina Faso,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Sudan",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Madagascar,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Liberia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Belize,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Chile,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Brazil,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bolivia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Niger,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Togo,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ethiopia,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Djibouti",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eritrea,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Antigua and Barbuda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Namibia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mali,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Equatorial Guinea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eswatini,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kazakhstan,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Qatar",AO: Imports: cif: Emerging and Developing Economies: Africa,AO: Imports: cif: Emerging and Developing Economies: Middle East,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Ukraine,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Russia,AO: Imports: cif: Emerging and Developing Economies: Europe: Europe Not Specified,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Tunisia",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Tanzania,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sierra Leone,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Senegal,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Seychelles,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sao Tome & Principe,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zimbabwe,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Nigeria,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mozambique,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Morocco",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mauritius,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Mauritania",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Malawi,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Libya",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Kenya,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cote D'Ivoire,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea-Bissau,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ghana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gambia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gabon,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Benin,"AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Democratic Republic of","AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Republic of",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cabo Verde,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cameroon,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Algeria","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Pakistan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Egypt","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Saudi Arabia","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Oman","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Lebanon","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Kuwait","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Jordan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iraq","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Bahrain, Kingdom of",AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bahamas,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Argentina,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Syrian Arab Republic","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Afghanistan, Islamic Republic of","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: United Arab Emirates",AO: (DC)Imports: cif: Developing Countries: (Old)Middle East,AO: (DC)Imports: cif: Developing Countries: (Old)Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Reunion,AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East and North Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Uzbekistan,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Tajikistan,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Anguilla,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Central African Republic,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iran, Islamic Republic of","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: (Old)Yemen, People Democratic Republic",AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa Common Custom Area excl South Africa,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: West Bank and Gaza","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Yemen, Republic of"
02/2011,0.000025,0.000012,0.036973,0.001515,,,0.002676,,0.002028,0.12945,0.023391,,0.479678,0.00266,0.068251,0.002253,82.009006,44.7067,0.020253,0.002295,,0.004385,0.048056,0.162911,0.513448,60.562515,0.631598,0.007298,4.340139,0.196385,0.100362,,0.009154,7.49169,0.002527,0.461447,1.030781,0.014309,0.140794,91.5396,33.829824,94.3857,0.16626,0.520707,0.001016,4.618836,0.198147,0.002559,0.084815,0.013995,0.003596,0.07778,0.72186,0.278207,1.476324,0.055507,3.251849,0.002798,0.049151,0.380858,0.640564,0.022619,0.00348,0.528765,0.002297,0.040336,8.224596,0.21245,8.8716,0.005426,0.120999,0.059832,1.326892,1.409158,0.767449,0.229733,3.917035,0.308847,0.313258,0.058907,0.010145,0.279345,9.674573,47.687378,0.401855,0.01939,26.2126,,,,11.8963,,0.001095,0.001885,0.000241,,,2.85771,,0.010892
03/2011,0.000025,0.000012,0.036973,0.001515,,,0.002908,,0.002204,0.146498,0.025421,,0.533409,0.002891,0.081443,0.002253,105.997493,48.594948,0.020253,0.002295,,0.004385,0.051672,0.162911,0.422904,54.443497,,0.007931,4.735003,0.229806,0.109071,,0.009948,10.31794,0.002746,0.50149,1.120227,0.01555,0.169728,115.087475,37.939227,70.724837,0.20617,0.565892,0.001104,3.990301,0.215341,0.002781,0.594261,0.014485,0.003908,0.089203,0.7845,0.336056,1.648316,,3.251849,0.003041,0.053416,0.413908,1.716073,0.024582,0.003782,0.687216,0.002497,0.043836,8.938289,0.22377,8.635701,0.005897,0.131499,0.065024,1.544666,1.573984,0.971706,0.266216,4.592982,0.335648,,0.064019,0.011025,0.303586,9.368622,65.879333,0.389593,0.021073,29.499073,,,,13.0415,,0.00119,0.002048,0.000262,,,2.85771,,0.011837
04/2011,0.000025,0.000012,0.036973,0.001515,,,0.002582,,0.001958,0.135425,0.022574,,0.484225,0.002568,0.077299,0.002253,82.873237,46.167236,0.020253,0.002295,,0.004385,0.054308,0.162911,0.335167,65.682339,,0.007043,,0.215625,0.096855,,0.008834,10.858293,0.002439,0.445324,0.994763,0.013809,0.162546,92.04298,35.529378,87.609765,0.203242,0.502513,0.000981,4.202986,0.191223,0.002469,0.41956,0.01249,0.003471,0.082996,0.696637,0.32392,1.537738,,3.251849,0.0027,0.047434,0.367551,,0.021829,0.003358,0.694414,0.002217,0.038926,7.937214,0.191827,6.850499,0.005237,0.116771,0.057741,1.449402,1.429526,0.974974,0.249776,4.766728,0.298056,0.149463,0.056849,0.00979,0.269584,11.25024,52.065229,0.378925,0.018713,26.994799,,,,12.6703,,0.001057,0.001819,0.000233,,,2.85771,,0.010512
05/2011,0.000025,0.000012,0.036973,0.001515,,,0.006228,,0.004721,0.339881,0.054438,,1.192312,0.006192,0.19533,0.002253,148.537111,95.466787,0.020253,0.002295,,0.004385,0.055975,0.162911,0.487401,55.435455,,0.016985,6.486956,0.541742,0.233574,,0.021304,29.783786,0.005881,1.073933,2.398951,0.033301,0.413816,159.642494,80.662612,77.273368,1.632472,1.21185,0.002365,3.466428,0.46115,0.005955,1.079368,0.029769,0.00837,0.208539,1.679996,0.833554,3.959846,,3.251849,0.006512,0.11439,0.886378,0.255565,0.052641,0.008098,1.844464,0.005346,0.093874,19.141227,0.444397,14.70825,0.012628,0.281603,0.139248,3.653664,3.51017,2.600537,0.631046,5.053747,0.718785,0.265143,0.137095,0.02361,0.650124,10.772181,65.531111,0.36981,0.045128,66.799113,,,,13.2203,,0.002548,0.004386,0.000562,,,2.85771,,0.02535
06/2011,0.000025,0.000012,0.036973,0.001515,,,0.00268,,0.002031,0.15229,0.023426,,0.525826,0.002664,0.084483,0.002253,118.871418,49.318006,0.020253,0.002295,,0.004385,0.056679,0.162911,0.36353,79.074122,,0.007309,1.344773,0.235183,0.100511,,0.009167,13.856449,0.002531,0.462134,1.032314,0.01433,0.182349,129.486116,37.073783,104.567369,4.411998,0.521482,0.001018,5.275727,0.198442,0.002562,0.021145,0.013394,0.003602,0.092531,0.722934,0.370951,1.903264,0.000644,3.251849,0.002802,0.049224,0.381425,0.778742,0.022653,0.003485,0.83273,0.002301,0.040396,8.236831,0.183611,5.678393,0.005434,0.121179,0.059921,1.610106,1.531255,1.206103,0.284838,3.69791,0.309307,,0.058994,0.01016,0.279761,19.36716,83.868728,0.362212,0.019419,29.370522,,,,13.1298,,0.001097,0.001887,0.000242,,,2.85771,,0.010909
07/2011,0.000025,0.000012,0.036973,0.001515,,,0.00295,,0.002236,0.174551,0.02579,,0.592675,0.002933,0.091975,0.002253,183.946192,53.583152,0.020253,0.002295,,0.004385,0.056422,0.162911,0.724198,67.69968,,0.008046,6.577715,0.258192,0.110654,,0.010093,16.168588,0.002786,0.508768,1.136484,0.015776,0.202276,194.747361,40.961477,97.562348,0.126013,0.574105,0.00112,4.994618,0.218466,0.002821,1.357611,0.015665,0.003965,0.104604,0.795885,0.417521,2.352291,0.002223,3.251849,0.003085,0.054191,0.419914,0.889276,0.024938,0.003837,0.943901,0.002533,0.044472,9.068006,0.192945,5.606701,0.005983,0.133407,0.065967,1.799127,1.70219,1.414156,0.326701,3.11817,0.340519,0.439175,0.064948,0.011185,0.307991,22.047997,138.65205,0.356103,0.021379,32.919854,,,,13.6734,,0.001207,0.002078,0.000266,,,2.85771,,0.012009
08/2011,0.000025,0.000012,0.036973,0.001515,,,0.002475,,0.001876,0.152432,0.021632,,0.508701,0.00246,0.074871,0.002253,153.226637,46.570031,0.020253,0.002295,,0.004385,0.055204,0.162911,0.688387,79.782428,,0.006749,0.55014,0.213129,0.092815,,0.008466,14.117031,0.002337,0.426748,0.953269,0.013233,0.168127,162.498184,35.763468,113.195539,8.287226,0.481552,0.00094,3.624884,0.183247,0.002366,2.838766,0.014178,0.003326,0.089725,0.667578,0.353807,2.225034,0.163643,3.251849,0.002588,0.045455,0.352219,6.422343,0.020918,0.003218,0.799941,0.002125,0.037302,7.606132,0.15349,4.224557,0.005018,0.1119,0.055333,1.517084,1.436176,1.25013,0.283981,3.760909,0.285623,0.089064,0.054477,0.009382,0.258339,19.477004,112.56436,0.35146,0.017932,28.018611,,,,12.8915,,0.001013,0.001743,0.000223,,,2.85771,,0.010073
09/2011,0.000025,0.000012,0.036973,0.001515,,,0.002737,,0.002075,0.175527,0.023926,,0.575163,0.002721,0.079004,0.002253,140.831996,49.123773,0.020253,0.002295,,0.004385,0.053019,0.162911,0.89336,81.641717,,0.007465,0.585193,0.229402,0.102657,,0.009363,16.036582,0.002585,0.472,1.054353,0.014636,0.181428,149.817363,38.445577,111.691332,0.450666,0.532615,0.001039,2.772631,0.202678,0.002617,0.073463,0.017065,0.003679,0.101168,0.738368,0.391679,2.773104,0.324274,3.251849,0.002862,0.050275,0.389568,19.009975,0.023136,0.003559,0.880454,0.00235,0.041258,8.412678,0.159663,4.202232,0.00555,0.123766,0.0612,1.672995,1.591896,1.445876,0.323647,2.442984,0.31591,0.316329,0.060254,0.010377,0.285733,18.231653,86.97236,0.348264,0.019834,31.347196,,,,12.882,,0.00112,0.001928,0.000247,,,2.85771,,0.011141
10/2011,0.000025,0.000012,0.036973,0.001515,,,0.003272,,0.00248,0.218488,0.028603,,0.702504,0.003253,0.088155,0.002253,150.1441,59.986511,0.020253,0.002295,,0.004385,0.04986,0.162911,2.292095,93.813534,,0.008924,8.473748,0.263224,0.122724,,0.011193,19.423173,0.00309,0.564263,1.260451,0.017497,0.207886,160.139434,47.992049,133.156909,0.228241,0.636727,0.001243,2.784053,0.242296,0.003129,0.481773,0.022386,0.004398,0.122894,0.882699,0.463767,3.734942,0.001468,3.251849,0.003422,0.060102,0.465718,0.38381,0.027659,0.004255,1.029613,0.002809,0.049323,10.057135,0.177795,4.53499,0.006635,0.147959,0.073163,1.975417,1.900148,1.794281,0.396856,5.017129,0.377662,,0.072032,0.012405,0.341587,22.405653,100.621342,0.346503,0.023711,37.793726,,,,15.0057,,0.001339,0.002304,0.000295,,,2.85771,,0.013319
11/2011,0.000025,0.000012,0.036973,0.001515,,,0.003406,,0.002582,0.236844,0.02977,,0.747159,0.003386,0.082972,0.002253,139.323386,63.183138,0.020253,0.002295,,0.004385,0.045715,0.162911,1.314817,119.788193,,0.009288,1.229198,0.257976,0.127731,,0.01165,20.158639,0.003216,0.587285,1.311878,0.018211,0.202794,149.332011,51.143069,156.785022,0.046182,0.662706,0.001293,2.137648,0.252182,0.003256,,0.02581,0.004577,0.129481,0.918713,0.471712,4.385479,,3.251849,0.003561,0.062555,0.48472,0.311372,0.028787,0.004429,1.025384,0.002924,0.051335,10.467468,0.17052,4.297761,0.006906,0.153996,0.076148,2.006766,1.967256,1.923888,0.422354,6.003068,0.393071,0.165842,0.074971,0.012911,0.355524,20.915485,96.531785,0.346171,0.024678,39.554325,,,,15.9376,,0.001393,0.002399,0.000307,,,2.85771,,0.013863
12/2011,0.000025,0.000012,0.036973,0.001515,,,0.003915,,0.002968,0.283692,0.034224,,0.878097,0.003893,0.08258,0.002253,128.373008,73.521059,0.020253,0.002295,,0.004385,0.040567,0.162911,3.17805,124.88152,,0.010678,,0.272682,0.146844,,0.013393,22.726217,0.003697,0.675164,1.508182,0.020936,0.212524,139.713508,59.930965,164.657508,0.418739,0.76187,0.001487,2.129859,0.289918,0.003744,0.028708,0.033109,0.005262,0.150119,1.056186,0.522018,5.690181,0.019634,3.251849,0.004094,0.071915,0.557251,0.733042,0.033095,0.005091,1.098684,0.003361,0.059017,12.033777,0.178264,4.5562,0.007939,0.177039,0.087543,2.221223,2.241104,2.262373,0.495221,7.97956,0.451889,0.157653,0.086189,0.014843,0.408723,25.04919,81.159362,0.347266,0.028371,45.594491,,,,16.865,,0.001602,0.002757,0.000353,,,2.85771,,0.015937
01/2012,0.000064,0.000028,0.003347,0.000328,,0.000193,,,0.00434,0.268533,0.010343,,0.815929,0.0033,0.060457,0.00037,143.820713,65.058084,0.045754,0.001856,0.009831,,0.034397,0.192514,1.049571,91.379166,0.007204,0.011888,0.008369,0.219941,0.124632,0.000198,0.009672,19.822689,0.030052,0.084549,2.03325,0.012858,0.169216,154.639777,52.281299,135.784723,0.134259,2.294542,0.001103,1.848405,0.079317,0.002043,,0.033788,0.00155,0.136873,0.717171,0.447372,5.837748,0.005698,2.906849,0.005167,0.00111,0.247593,7.941743,0.158312,0.004679,0.896376,0.000461,0.12979,1.787214,0.144874,3.889732,0.006024,0.064645,0.081256,1.907832,2.008463,2.085348,0.458003,5.407672,0.041913,,0.344096,0.001303,0.048465,25.66396,104.532337,0.349793,0.049889,41.392072,,,,15.1064,0.005227,0.001328,0.000624,0.00009,,,2.97934,,0.02231
02/2012,0.000064,0.000028,0.003347,0.000328,,0.000193,,,0.003485,0.224154,0.008306,,0.670474,0.00265,0.037785,0.00037,116.782961,52.921394,0.045754,0.001856,0.009831,,0.029067,0.192514,0.257867,94.179873,0.007204,0.009547,0.093471,0.155947,0.100094,0.000159,0.007768,15.31056,0.024135,0.067902,1.632924,0.010326,0.117406,122.437771,45.776233,126.614752,0.409819,1.84277,0.000886,1.452618,0.0637,0.001641,0.066171,0.029765,0.001245,0.11024,0.575967,0.338928,1.111855,0.357069,2.906849,0.00415,0.000891,0.198845,0.367967,0.127142,0.003757,0.642678,0.00037,0.104236,1.43533,0.103537,2.936293,0.004838,0.051917,0.065257,1.450285,1.585303,1.694768,0.377258,7.91864,0.033661,0.161449,0.276347,0.001046,0.038922,23.223398,91.659415,0.349473,0.040066,33.242074,,,,15.242,0.005227,0.001067,0.000501,0.000073,,,2.97934,,0.017917
03/2012,0.000064,0.000028,0.003347,0.000328,,0.000193,,,0.003897,0.259899,0.009286,,0.766457,0.002963,0.030972,0.00037,143.227986,58.185944,0.045754,0.001856,0.009831,,0.024556,0.192514,0.12743,107.500373,0.007204,0.010674,0.079864,0.152606,0.111903,0.000178,0.008684,16.476711,0.026983,0.075914,1.825583,0.011544,0.110696,152.79787,47.037296,156.519376,0.347083,2.060188,0.00099,2.023844,0.071215,0.001835,1.098102,0.035886,0.001392,0.123507,0.643922,0.357148,4.435214,,2.906849,0.00464,0.000997,0.222305,10.509767,0.142143,0.004201,0.635497,0.000414,0.116534,1.604676,0.101724,3.084174,0.005409,0.058042,0.072957,1.533971,1.734154,1.913059,0.434131,4.978808,0.037632,,0.308952,0.00117,0.043515,36.627788,105.428671,0.346306,0.044793,37.15136,,,,15.1186,0.005227,0.001192,0.00056,0.000081,,,2.97934,,0.020031
04/2012,0.000064,0.000028,0.003347,0.000328,,0.000193,,,0.011724,0.809158,0.027942,,2.357527,0.008914,0.061734,0.00037,186.530058,142.914908,0.045754,0.001856,0.009831,,0.020848,0.192514,3.529883,106.580568,0.007204,0.032116,0.008109,0.398028,0.336706,0.000536,0.02613,47.774221,0.081188,0.228417,5.493003,0.034736,0.271986,193.815535,131.127207,150.362926,0.698207,6.198905,0.00298,1.254507,0.21428,0.00552,,0.114773,0.004187,0.372046,1.937499,1.011966,2.530122,,2.906849,0.01396,0.002999,0.668895,19.471743,0.427695,0.012639,1.672785,0.001245,0.350639,4.828315,0.265444,8.714534,0.016275,0.174643,0.21952,4.367445,5.080757,5.79744,1.350938,5.437949,0.113232,,0.929606,0.00352,0.130931,25.147741,91.316834,0.34028,0.134779,111.738228,,,,13.9019,0.005227,0.003588,0.001685,0.000244,,,2.97934,,0.060272
05/2012,0.000064,0.000028,0.003347,0.000328,,0.000193,,,0.012898,0.914525,0.030739,,2.664958,0.009807,0.041701,0.00037,208.764175,159.968201,0.045754,0.001856,0.009831,,0.017929,0.192514,0.25165,117.592943,0.007204,0.035331,0.009147,0.381869,0.370411,0.00059,0.028745,50.875623,0.089316,0.251282,6.042877,0.038213,0.246739,217.605655,146.366373,165.294061,0.785813,6.819444,0.003278,1.481326,0.235731,0.006073,0.492215,0.130701,0.004607,0.407696,2.131451,1.049398,3.800829,0.148372,2.906849,0.015358,0.003299,0.735854,6.471065,0.470509,0.013905,1.616298,0.00137,0.38574,5.311651,0.266588,9.011926,0.017904,0.192126,0.241495,4.612077,5.411051,6.36572,1.582837,7.695976,0.124567,0.03612,1.022664,0.003872,0.144038,32.500866,120.958573,0.331371,0.148271,123.475852,,,,16.2538,0.005227,0.003947,0.001853,0.000268,,,2.97934,,0.066305
06/2012,0.000064,0.000028,0.003347,0.000328,,0.000193,,,0.012555,0.907567,0.029922,,2.680611,0.009546,0.024,0.00037,204.132135,158.376558,0.045754,0.001856,0.009831,,0.015787,0.192514,1.8543,120.5977,0.007204,0.034392,,0.328971,0.360574,0.000574,0.027982,48.201149,0.086943,0.244609,5.882389,0.037198,0.205309,216.056981,141.915998,178.760601,1.909459,6.638332,0.003191,1.352388,0.22947,0.005911,0.127047,0.128333,0.004484,0.393063,2.074844,0.96436,7.030201,0.126818,2.906849,0.01495,0.003211,0.716311,0.54049,0.458013,0.013535,1.397107,0.001334,0.375495,5.170583,0.256007,8.258653,0.017429,0.187023,0.235081,4.391381,5.066041,6.122794,1.687213,5.850906,0.121258,0.063028,0.995504,0.003769,0.140213,31.995714,126.916231,0.319545,0.144333,121.412876,,,,15.1765,0.005227,0.003842,0.001804,0.000261,,,2.97934,,0.064544
07/2012,0.000064,0.000028,0.003347,0.000328,,0.000193,,,0.004107,0.300363,0.009787,,0.910515,0.003123,0.005239,0.00037,193.866848,65.198731,0.045754,0.001856,0.009831,,0.014413,0.192514,1.054592,137.633976,0.007204,0.011249,0.130769,0.097316,0.117941,0.000188,0.009153,15.431696,0.028439,0.08001,1.924083,0.012167,0.060806,204.464839,53.120332,185.53802,2.914687,2.171346,0.001044,1.295546,0.075058,0.001934,0.037554,0.041313,0.001467,0.126604,0.678665,0.298271,6.181144,0.035721,2.906849,0.00489,0.00105,0.2343,10.731778,0.149812,0.004427,0.412353,0.000436,0.122821,1.691257,0.089293,2.547365,0.005701,0.061174,0.076893,1.433198,1.581931,1.958735,0.616516,7.88283,0.039663,,0.325621,0.001233,0.045863,32.59095,158.477673,0.304757,0.04721,40.326078,,,,14.9454,0.005227,0.001257,0.00059,0.000085,,,2.97934,,0.021112
08/2012,0.000064,0.000028,0.003347,0.000328,,0.000193,,,0.004547,0.335752,0.010835,,1.046126,0.003457,0.003802,0.00037,199.72531,66.617947,0.045754,0.001856,0.009831,,0.013803,0.192514,0.384879,136.839716,0.007204,0.012454,0.017738,0.097796,0.130572,0.000208,0.010133,16.755479,0.031484,0.088578,2.130142,0.01347,0.06049,209.543445,55.157052,189.578054,2.516542,2.403886,0.001156,1.485595,0.083096,0.002141,,0.04459,0.001624,0.137819,0.751346,0.312004,5.189325,0.033169,2.906849,0.005414,0.001163,0.259392,8.809087,0.165856,0.004901,0.410319,0.000483,0.135975,1.872382,0.105708,2.659267,0.006311,0.067725,0.085128,1.590494,1.658481,2.113765,0.758051,4.387223,0.04391,0.130905,0.360494,0.001365,0.050774,39.157886,164.355465,0.286951,0.052266,45.330881,,,,13.4973,0.005227,0.001391,0.000653,0.000095,,,2.97934,,0.023373
09/2012,0.000064,0.000028,0.003347,0.000328,,0.000193,,,0.007017,0.521927,0.016724,,1.675269,0.005336,0.004325,0.00037,186.127222,96.243931,0.045754,0.001856,0.009831,,0.013954,0.192514,0.502037,133.613501,0.007204,0.019222,,0.137982,0.201526,0.000321,0.015639,25.420389,0.048593,0.136713,3.287687,0.02079,0.08352,193.497599,86.318503,185.273049,0.802476,3.710185,0.001784,1.090005,0.128252,0.003304,3.630237,0.066347,0.002506,0.208767,1.159637,0.454629,3.014055,0.041349,2.906849,0.008356,0.001795,0.400349,3.518057,0.255985,0.007565,0.567566,0.000745,0.209865,2.889856,0.175395,3.870237,0.009741,0.104528,0.131387,2.474383,2.400814,3.166973,1.294257,7.385131,0.067772,,0.55639,0.002107,0.078365,29.503175,138.804436,0.266057,0.080668,71.057613,,,,16.1905,0.005227,0.002147,0.001008,0.000146,,,2.97934,,0.036074
10/2012,0.000064,0.000028,0.003347,0.000328,,0.000193,,,0.01041,0.776463,0.02481,,2.582015,0.007915,0.00789,0.00037,207.894701,142.430607,0.045754,0.001856,0.009831,,0.014868,0.192514,0.891914,177.558526,0.007204,0.028516,0.028241,0.190684,0.298969,0.000476,0.023201,37.200319,0.072089,0.202817,4.877365,0.030843,0.113887,217.12969,129.337543,233.823095,9.967862,5.504153,0.002646,1.26775,0.190265,0.004901,,0.093219,0.003718,0.302928,1.72035,0.636672,4.531863,0.046735,2.906849,0.012396,0.002663,0.593928,0.284039,0.37976,0.011223,0.759764,0.001106,0.311341,4.287173,0.285419,5.417716,0.014451,0.15507,0.194917,3.738402,3.301308,4.529144,2.126558,10.788139,0.100541,,0.825419,0.003125,0.116257,34.648448,148.958356,0.241997,0.119673,107.251245,,,,16.7846,0.005227,0.003186,0.001496,0.000217,,,2.97934,,0.053517
